# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-18 18:26:12 -04:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08211520 Oso Ck at Corpus Christi, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08211520
#    TS_ID       Parameter Description
#    142059      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	142059_00060	142059_00060_cd
USGS	08211520	2023-03-23 18:00	CDT	2.71	P
USGS	08211520	2023-03-23 18:15	CDT	2.95	P
USGS	08211520	2023-03-23 18:30	CDT	2.95	P
USGS	08211520	2023-03-23 18:45	CDT	2.89	P
USGS	08211520	2023-03-23 19:00	CDT	2.89	P
USGS	08211520	2023-03-23 19:15	CDT	2.89	P
USGS	08211520	2023-03-23 19:30	CDT	2.83	P
USGS	08211520	2023-03-23 19:45	CDT	2.95	P
USGS	08211520	2023-03-23 20:00	CDT	2.89	P
USGS	08211520	2023-03-23 20:15	CDT	2.77	P
USGS	08211520	2023-03-23 20:30	CDT	2.89	P
USGS	08211520	2023-03-23 20:45	CDT	2.77	P
USGS	08211520	2023-03-23 21:00	CDT	2.71	P
USGS	08211520	2023-03-23 21:15	CDT	2.65	P
USGS	08211520	2023-03-23 21:30	CDT	2.77	P
USGS	08211520	2023-03-23 21:45	CDT	2.77	P
USGS	08211520	2023-03-23 22:00	CDT	2.83	P
USGS	08211520	2023-03-23 22:15	CDT	2.77	P
USGS	08211520	2023-03-23 22:30	CDT	2.83	P
USGS	08211520	2023-03-23 22:45	CDT	2.71	P
USGS	08211520	2023-03-23 23:00	CDT	2.77	P
USGS	08211520	2023-03-23 23:15	CDT	2.77	P
USGS	08211520	2023-03-23 23:30	CDT	2.83	P
USGS	08211520	2023-03-23 23:45	CDT	2.65	P
USGS	08211520	2023-03-24 00:00	CDT	2.65	P
USGS	08211520	2023-03-24 00:15	CDT	2.77	P
USGS	08211520	2023-03-24 00:30	CDT	2.71	P
USGS	08211520	2023-03-24 00:45	CDT	2.77	P
USGS	08211520	2023-03-24 01:00	CDT	2.71	P
USGS	08211520	2023-03-24 01:30	CDT	2.71	P
USGS	08211520	2023-03-24 01:45	CDT	2.71	P
USGS	08211520	2023-03-24 02:00	CDT	2.65	P
USGS	08211520	2023-03-24 02:15	CDT	2.59	P
USGS	08211520	2023-03-24 02:30	CDT	2.71	P
USGS	08211520	2023-03-24 02:45	CDT	2.59	P
USGS	08211520	2023-03-24 03:00	CDT	2.65	P
USGS	08211520	2023-03-24 03:15	CDT	2.53	P
USGS	08211520	2023-03-24 03:30	CDT	2.59	P
USGS	08211520	2023-03-24 03:45	CDT	2.59	P
USGS	08211520	2023-03-24 04:00	CDT	2.59	P
USGS	08211520	2023-03-24 04:15	CDT	2.59	P
USGS	08211520	2023-03-24 04:30	CDT	2.53	P
USGS	08211520	2023-03-24 04:45	CDT	2.59	P
USGS	08211520	2023-03-24 05:00	CDT	2.59	P
USGS	08211520	2023-03-24 05:15	CDT	2.42	P
USGS	08211520	2023-03-24 05:30	CDT	2.53	P
USGS	08211520	2023-03-24 05:45	CDT	2.53	P
USGS	08211520	2023-03-24 06:00	CDT	2.53	P
USGS	08211520	2023-03-24 06:15	CDT	2.48	P
USGS	08211520	2023-03-24 06:30	CDT	2.48	P
USGS	08211520	2023-03-24 06:45	CDT	2.53	P
USGS	08211520	2023-03-24 07:00	CDT	2.59	P
USGS	08211520	2023-03-24 07:15	CDT	2.59	P
USGS	08211520	2023-03-24 07:30	CDT	2.53	P
USGS	08211520	2023-03-24 07:45	CDT	2.42	P
USGS	08211520	2023-03-24 08:00	CDT	2.48	P
USGS	08211520	2023-03-24 08:15	CDT	2.53	P
USGS	08211520	2023-03-24 08:30	CDT	2.53	P
USGS	08211520	2023-03-24 08:45	CDT	2.48	P
USGS	08211520	2023-03-24 09:00	CDT	2.48	P
USGS	08211520	2023-03-24 09:15	CDT	2.53	P
USGS	08211520	2023-03-24 09:30	CDT	2.53	P
USGS	08211520	2023-03-24 09:45	CDT	2.53	P
USGS	08211520	2023-03-24 10:00	CDT	2.48	P
USGS	08211520	2023-03-24 10:15	CDT	2.53	P
USGS	08211520	2023-03-24 10:30	CDT	2.48	P
USGS	08211520	2023-03-24 10:45	CDT	2.48	P
USGS	08211520	2023-03-24 11:00	CDT	2.31	P
USGS	08211520	2023-03-24 11:15	CDT	2.42	P
USGS	08211520	2023-03-24 11:30	CDT	2.48	P
USGS	08211520	2023-03-24 11:45	CDT	2.48	P
USGS	08211520	2023-03-24 12:00	CDT	2.53	P
USGS	08211520	2023-03-24 12:15	CDT	2.48	P
USGS	08211520	2023-03-24 12:30	CDT	2.31	P
USGS	08211520	2023-03-24 12:45	CDT	2.48	P
USGS	08211520	2023-03-24 13:00	CDT	2.48	P
USGS	08211520	2023-03-24 13:15	CDT	2.48	P
USGS	08211520	2023-03-24 13:30	CDT	2.53	P
USGS	08211520	2023-03-24 13:45	CDT	2.48	P
USGS	08211520	2023-03-24 14:00	CDT	2.48	P
USGS	08211520	2023-03-24 14:15	CDT	2.42	P
USGS	08211520	2023-03-24 14:30	CDT	2.48	P
USGS	08211520	2023-03-24 14:45	CDT	2.42	P
USGS	08211520	2023-03-24 15:00	CDT	2.48	P
USGS	08211520	2023-03-24 15:30	CDT	2.36	P
USGS	08211520	2023-03-24 15:45	CDT	2.48	P
USGS	08211520	2023-03-24 16:00	CDT	2.36	P
USGS	08211520	2023-03-24 16:15	CDT	2.42	P
USGS	08211520	2023-03-24 16:30	CDT	2.42	P
USGS	08211520	2023-03-24 16:45	CDT	2.42	P
USGS	08211520	2023-03-24 17:00	CDT	2.31	P
USGS	08211520	2023-03-24 17:15	CDT	2.31	P
USGS	08211520	2023-03-24 17:30	CDT	2.36	P
USGS	08211520	2023-03-24 17:45	CDT	2.36	P
USGS	08211520	2023-03-24 18:00	CDT	2.36	P
USGS	08211520	2023-03-24 18:15	CDT	2.42	P
USGS	08211520	2023-03-24 18:30	CDT	2.36	P
USGS	08211520	2023-03-24 18:45	CDT	2.42	P
USGS	08211520	2023-03-24 19:00	CDT	2.36	P
USGS	08211520	2023-03-24 19:15	CDT	2.36	P
USGS	08211520	2023-03-24 19:30	CDT	2.31	P
USGS	08211520	2023-03-24 19:45	CDT	2.25	P
USGS	08211520	2023-03-24 20:00	CDT	2.31	P
USGS	08211520	2023-03-24 20:15	CDT	2.36	P
USGS	08211520	2023-03-24 20:30	CDT	2.31	P
USGS	08211520	2023-03-24 20:45	CDT	2.25	P
USGS	08211520	2023-03-24 21:00	CDT	2.14	P
USGS	08211520	2023-03-24 21:15	CDT	2.14	P
USGS	08211520	2023-03-24 21:30	CDT	2.25	P
USGS	08211520	2023-03-24 21:45	CDT	2.25	P
USGS	08211520	2023-03-24 22:00	CDT	2.20	P
USGS	08211520	2023-03-24 22:15	CDT	2.14	P
USGS	08211520	2023-03-24 22:30	CDT	2.20	P
USGS	08211520	2023-03-24 22:45	CDT	2.20	P
USGS	08211520	2023-03-24 23:00	CDT	2.14	P
USGS	08211520	2023-03-24 23:15	CDT	2.14	P
USGS	08211520	2023-03-24 23:30	CDT	2.20	P
USGS	08211520	2023-03-24 23:45	CDT	2.20	P
USGS	08211520	2023-03-25 00:00	CDT	2.09	P
USGS	08211520	2023-03-25 00:15	CDT	2.20	P
USGS	08211520	2023-03-25 00:30	CDT	2.20	P
USGS	08211520	2023-03-25 00:45	CDT	2.14	P
USGS	08211520	2023-03-25 01:15	CDT	2.14	P
USGS	08211520	2023-03-25 01:30	CDT	2.14	P
USGS	08211520	2023-03-25 01:45	CDT	2.20	P
USGS	08211520	2023-03-25 02:00	CDT	2.09	P
USGS	08211520	2023-03-25 02:15	CDT	2.14	P
USGS	08211520	2023-03-25 02:30	CDT	2.03	P
USGS	08211520	2023-03-25 02:45	CDT	2.09	P
USGS	08211520	2023-03-25 03:00	CDT	2.14	P
USGS	08211520	2023-03-25 03:15	CDT	2.09	P
USGS	08211520	2023-03-25 03:30	CDT	2.03	P
USGS	08211520	2023-03-25 03:45	CDT	2.03	P
USGS	08211520	2023-03-25 04:00	CDT	2.03	P
USGS	08211520	2023-03-25 04:15	CDT	2.09	P
USGS	08211520	2023-03-25 04:30	CDT	2.03	P
USGS	08211520	2023-03-25 04:45	CDT	2.03	P
USGS	08211520	2023-03-25 05:00	CDT	2.09	P
USGS	08211520	2023-03-25 05:15	CDT	2.09	P
USGS	08211520	2023-03-25 05:30	CDT	1.93	P
USGS	08211520	2023-03-25 05:45	CDT	1.98	P
USGS	08211520	2023-03-25 06:00	CDT	1.93	P
USGS	08211520	2023-03-25 06:15	CDT	2.03	P
USGS	08211520	2023-03-25 06:30	CDT	1.93	P
USGS	08211520	2023-03-25 06:45	CDT	2.03	P
USGS	08211520	2023-03-25 07:00	CDT	1.98	P
USGS	08211520	2023-03-25 07:15	CDT	1.93	P
USGS	08211520	2023-03-25 07:30	CDT	1.98	P
USGS	08211520	2023-03-25 07:45	CDT	2.03	P
USGS	08211520	2023-03-25 08:00	CDT	1.98	P
USGS	08211520	2023-03-25 08:15	CDT	1.98	P
USGS	08211520	2023-03-25 08:30	CDT	1.98	P
USGS	08211520	2023-03-25 08:45	CDT	1.83	P
USGS	08211520	2023-03-25 09:00	CDT	1.93	P
USGS	08211520	2023-03-25 09:15	CDT	1.98	P
USGS	08211520	2023-03-25 09:30	CDT	1.98	P
USGS	08211520	2023-03-25 09:45	CDT	1.93	P
USGS	08211520	2023-03-25 10:00	CDT	1.93	P
USGS	08211520	2023-03-25 10:15	CDT	1.93	P
USGS	08211520	2023-03-25 10:30	CDT	1.83	P
USGS	08211520	2023-03-25 10:45	CDT	1.93	P
USGS	08211520	2023-03-25 11:00	CDT	1.93	P
USGS	08211520	2023-03-25 11:15	CDT	1.98	P
USGS	08211520	2023-03-25 11:30	CDT	1.88	P
USGS	08211520	2023-03-25 11:45	CDT	1.98	P
USGS	08211520	2023-03-25 12:00	CDT	1.83	P
USGS	08211520	2023-03-25 12:15	CDT	1.93	P
USGS	08211520	2023-03-25 12:30	CDT	1.83	P
USGS	08211520	2023-03-25 12:45	CDT	1.93	P
USGS	08211520	2023-03-25 13:00	CDT	1.83	P
USGS	08211520	2023-03-25 13:15	CDT	1.93	P
USGS	08211520	2023-03-25 13:30	CDT	1.93	P
USGS	08211520	2023-03-25 13:45	CDT	1.98	P
USGS	08211520	2023-03-25 14:00	CDT	1.98	P
USGS	08211520	2023-03-25 14:15	CDT	1.93	P
USGS	08211520	2023-03-25 15:00	CDT	1.93	P
USGS	08211520	2023-03-25 15:15	CDT	1.83	P
USGS	08211520	2023-03-25 15:30	CDT	1.88	P
USGS	08211520	2023-03-25 15:45	CDT	1.88	P
USGS	08211520	2023-03-25 16:00	CDT	1.93	P
USGS	08211520	2023-03-25 16:15	CDT	1.88	P
USGS	08211520	2023-03-25 16:45	CDT	1.93	P
USGS	08211520	2023-03-25 17:15	CDT	1.93	P
USGS	08211520	2023-03-25 17:30	CDT	1.88	P
USGS	08211520	2023-03-25 17:45	CDT	1.78	P
USGS	08211520	2023-03-25 18:00	CDT	1.93	P
USGS	08211520	2023-03-25 18:15	CDT	1.78	P
USGS	08211520	2023-03-25 18:30	CDT	1.83	P
USGS	08211520	2023-03-25 18:45	CDT	1.88	P
USGS	08211520	2023-03-25 19:00	CDT	1.88	P
USGS	08211520	2023-03-25 19:15	CDT	1.88	P
USGS	08211520	2023-03-25 19:30	CDT	1.83	P
USGS	08211520	2023-03-25 19:45	CDT	1.93	P
USGS	08211520	2023-03-25 20:00	CDT	1.88	P
USGS	08211520	2023-03-25 20:15	CDT	1.83	P
USGS	08211520	2023-03-25 20:30	CDT	1.83	P
USGS	08211520	2023-03-25 20:45	CDT	1.88	P
USGS	08211520	2023-03-25 21:00	CDT	1.88	P
USGS	08211520	2023-03-25 21:30	CDT	1.83	P
USGS	08211520	2023-03-25 22:00	CDT	1.88	P
USGS	08211520	2023-03-25 22:15	CDT	1.78	P
USGS	08211520	2023-03-25 22:30	CDT	1.88	P
USGS	08211520	2023-03-25 22:45	CDT	1.83	P
USGS	08211520	2023-03-25 23:00	CDT	1.78	P
USGS	08211520	2023-03-25 23:15	CDT	1.78	P
USGS	08211520	2023-03-25 23:30	CDT	1.78	P
USGS	08211520	2023-03-25 23:45	CDT	1.73	P
USGS	08211520	2023-03-26 00:00	CDT	1.78	P
USGS	08211520	2023-03-26 00:15	CDT	1.78	P
USGS	08211520	2023-03-26 00:30	CDT	1.83	P
USGS	08211520	2023-03-26 00:45	CDT	1.78	P
USGS	08211520	2023-03-26 01:00	CDT	1.78	P
USGS	08211520	2023-03-26 01:15	CDT	1.78	P
USGS	08211520	2023-03-26 01:30	CDT	1.83	P
USGS	08211520	2023-03-26 01:45	CDT	1.78	P
USGS	08211520	2023-03-26 02:00	CDT	1.78	P
USGS	08211520	2023-03-26 02:15	CDT	1.73	P
USGS	08211520	2023-03-26 02:30	CDT	1.73	P
USGS	08211520	2023-03-26 02:45	CDT	1.73	P
USGS	08211520	2023-03-26 03:00	CDT	1.78	P
USGS	08211520	2023-03-26 03:15	CDT	1.68	P
USGS	08211520	2023-03-26 03:30	CDT	1.78	P
USGS	08211520	2023-03-26 03:45	CDT	1.73	P
USGS	08211520	2023-03-26 04:30	CDT	1.78	P
USGS	08211520	2023-03-26 04:45	CDT	1.68	P
USGS	08211520	2023-03-26 05:00	CDT	1.68	P
USGS	08211520	2023-03-26 05:15	CDT	1.73	P
USGS	08211520	2023-03-26 05:30	CDT	1.73	P
USGS	08211520	2023-03-26 05:45	CDT	1.73	P
USGS	08211520	2023-03-26 06:00	CDT	1.78	P
USGS	08211520	2023-03-26 06:30	CDT	1.68	P
USGS	08211520	2023-03-26 06:45	CDT	1.78	P
USGS	08211520	2023-03-26 07:00	CDT	1.73	P
USGS	08211520	2023-03-26 07:15	CDT	1.68	P
USGS	08211520	2023-03-26 07:30	CDT	1.68	P
USGS	08211520	2023-03-26 07:45	CDT	1.68	P
USGS	08211520	2023-03-26 08:00	CDT	1.68	P
USGS	08211520	2023-03-26 08:15	CDT	1.73	P
USGS	08211520	2023-03-26 08:30	CDT	1.68	P
USGS	08211520	2023-03-26 08:45	CDT	1.64	P
USGS	08211520	2023-03-26 09:00	CDT	1.73	P
USGS	08211520	2023-03-26 09:15	CDT	1.68	P
USGS	08211520	2023-03-26 09:30	CDT	1.73	P
USGS	08211520	2023-03-26 09:45	CDT	1.73	P
USGS	08211520	2023-03-26 10:15	CDT	1.64	P
USGS	08211520	2023-03-26 10:30	CDT	1.68	P
USGS	08211520	2023-03-26 10:45	CDT	1.64	P
USGS	08211520	2023-03-26 11:00	CDT	1.68	P
USGS	08211520	2023-03-26 11:15	CDT	1.68	P
USGS	08211520	2023-03-26 11:30	CDT	1.73	P
USGS	08211520	2023-03-26 11:45	CDT	1.73	P
USGS	08211520	2023-03-26 12:00	CDT	1.68	P
USGS	08211520	2023-03-26 12:15	CDT	1.68	P
USGS	08211520	2023-03-26 12:45	CDT	1.68	P
USGS	08211520	2023-03-26 13:00	CDT	1.68	P
USGS	08211520	2023-03-26 13:15	CDT	1.64	P
USGS	08211520	2023-03-26 13:30	CDT	1.68	P
USGS	08211520	2023-03-26 14:00	CDT	1.73	P
USGS	08211520	2023-03-26 14:15	CDT	1.73	P
USGS	08211520	2023-03-26 14:30	CDT	1.73	P
USGS	08211520	2023-03-26 14:45	CDT	1.73	P
USGS	08211520	2023-03-26 15:00	CDT	1.73	P
USGS	08211520	2023-03-26 15:15	CDT	1.68	P
USGS	08211520	2023-03-26 15:30	CDT	1.73	P
USGS	08211520	2023-03-26 15:45	CDT	1.68	P
USGS	08211520	2023-03-26 16:00	CDT	1.59	P
USGS	08211520	2023-03-26 16:15	CDT	1.64	P
USGS	08211520	2023-03-26 16:30	CDT	1.68	P
USGS	08211520	2023-03-26 17:15	CDT	1.64	P
USGS	08211520	2023-03-26 17:30	CDT	1.73	P
USGS	08211520	2023-03-26 17:45	CDT	1.68	P
USGS	08211520	2023-03-26 18:00	CDT	1.68	P
USGS	08211520	2023-03-26 18:15	CDT	1.68	P
USGS	08211520	2023-03-26 18:30	CDT	1.68	P
USGS	08211520	2023-03-26 18:45	CDT	1.68	P
USGS	08211520	2023-03-26 19:00	CDT	1.73	P
USGS	08211520	2023-03-26 19:15	CDT	1.68	P
USGS	08211520	2023-03-26 19:30	CDT	1.64	P
USGS	08211520	2023-03-26 19:45	CDT	1.68	P
USGS	08211520	2023-03-26 20:00	CDT	1.68	P
USGS	08211520	2023-03-26 20:30	CDT	1.68	P
USGS	08211520	2023-03-26 20:45	CDT	1.68	P
USGS	08211520	2023-03-26 21:00	CDT	1.68	P
USGS	08211520	2023-03-26 21:30	CDT	1.64	P
USGS	08211520	2023-03-26 21:45	CDT	1.68	P
USGS	08211520	2023-03-26 22:00	CDT	1.73	P
USGS	08211520	2023-03-26 22:15	CDT	1.64	P
USGS	08211520	2023-03-26 22:30	CDT	1.73	P
USGS	08211520	2023-03-26 22:45	CDT	1.73	P
USGS	08211520	2023-03-26 23:00	CDT	1.68	P
USGS	08211520	2023-03-26 23:15	CDT	1.64	P
USGS	08211520	2023-03-26 23:30	CDT	1.73	P
USGS	08211520	2023-03-26 23:45	CDT	1.64	P
USGS	08211520	2023-03-27 00:00	CDT	1.64	P
USGS	08211520	2023-03-27 00:15	CDT	1.64	P
USGS	08211520	2023-03-27 00:30	CDT	1.68	P
USGS	08211520	2023-03-27 00:45	CDT	1.68	P
USGS	08211520	2023-03-27 01:15	CDT	1.59	P
USGS	08211520	2023-03-27 01:30	CDT	1.68	P
USGS	08211520	2023-03-27 01:45	CDT	1.64	P
USGS	08211520	2023-03-27 02:00	CDT	1.59	P
USGS	08211520	2023-03-27 02:15	CDT	1.64	P
USGS	08211520	2023-03-27 02:30	CDT	1.64	P
USGS	08211520	2023-03-27 02:45	CDT	1.68	P
USGS	08211520	2023-03-27 03:00	CDT	1.64	P
USGS	08211520	2023-03-27 03:15	CDT	1.64	P
USGS	08211520	2023-03-27 03:30	CDT	1.68	P
USGS	08211520	2023-03-27 03:45	CDT	1.68	P
USGS	08211520	2023-03-27 04:00	CDT	1.64	P
USGS	08211520	2023-03-27 04:15	CDT	1.64	P
USGS	08211520	2023-03-27 04:30	CDT	1.59	P
USGS	08211520	2023-03-27 04:45	CDT	1.68	P
USGS	08211520	2023-03-27 05:00	CDT	1.59	P
USGS	08211520	2023-03-27 05:15	CDT	1.64	P
USGS	08211520	2023-03-27 05:30	CDT	1.64	P
USGS	08211520	2023-03-27 05:45	CDT	1.68	P
USGS	08211520	2023-03-27 06:00	CDT	1.64	P
USGS	08211520	2023-03-27 06:15	CDT	1.64	P
USGS	08211520	2023-03-27 07:00	CDT	1.59	P
USGS	08211520	2023-03-27 07:15	CDT	1.64	P
USGS	08211520	2023-03-27 07:30	CDT	1.64	P
USGS	08211520	2023-03-27 08:00	CDT	1.68	P
USGS	08211520	2023-03-27 08:15	CDT	1.64	P
USGS	08211520	2023-03-27 08:30	CDT	1.59	P
USGS	08211520	2023-03-27 08:45	CDT	1.59	P
USGS	08211520	2023-03-27 09:00	CDT	1.59	P
USGS	08211520	2023-03-27 09:45	CDT	1.50	P
USGS	08211520	2023-03-27 10:00	CDT	1.59	P
USGS	08211520	2023-03-27 10:15	CDT	1.54	P
USGS	08211520	2023-03-27 10:30	CDT	1.59	P
USGS	08211520	2023-03-27 10:45	CDT	1.59	P
USGS	08211520	2023-03-27 11:00	CDT	1.59	P
USGS	08211520	2023-03-27 11:15	CDT	1.59	P
USGS	08211520	2023-03-27 11:30	CDT	1.64	P
USGS	08211520	2023-03-27 11:45	CDT	1.54	P
USGS	08211520	2023-03-27 12:00	CDT	1.59	P
USGS	08211520	2023-03-27 12:15	CDT	1.59	P
USGS	08211520	2023-03-27 12:30	CDT	1.59	P
USGS	08211520	2023-03-27 12:45	CDT	1.50	P
USGS	08211520	2023-03-27 13:15	CDT	1.64	P
USGS	08211520	2023-03-27 13:30	CDT	1.59	P
USGS	08211520	2023-03-27 13:45	CDT	1.64	P
USGS	08211520	2023-03-27 14:00	CDT	1.54	P
USGS	08211520	2023-03-27 14:15	CDT	1.59	P
USGS	08211520	2023-03-27 14:30	CDT	1.64	P
USGS	08211520	2023-03-27 14:45	CDT	1.54	P
USGS	08211520	2023-03-27 15:00	CDT	1.59	P
USGS	08211520	2023-03-27 15:15	CDT	1.54	P
USGS	08211520	2023-03-27 15:30	CDT	1.59	P
USGS	08211520	2023-03-27 15:45	CDT	1.54	P
USGS	08211520	2023-03-27 16:00	CDT	1.50	P
USGS	08211520	2023-03-27 16:15	CDT	1.54	P
USGS	08211520	2023-03-27 16:30	CDT	1.59	P
USGS	08211520	2023-03-27 16:45	CDT	1.64	P
USGS	08211520	2023-03-27 17:00	CDT	1.59	P
USGS	08211520	2023-03-27 17:30	CDT	1.59	P
USGS	08211520	2023-03-27 17:45	CDT	1.59	P
USGS	08211520	2023-03-27 18:00	CDT	1.59	P
USGS	08211520	2023-03-27 18:15	CDT	1.59	P
USGS	08211520	2023-03-27 18:30	CDT	1.64	P
USGS	08211520	2023-03-27 18:45	CDT	1.54	P
USGS	08211520	2023-03-27 19:00	CDT	1.54	P
USGS	08211520	2023-03-27 19:15	CDT	1.59	P
USGS	08211520	2023-03-27 19:30	CDT	1.54	P
USGS	08211520	2023-03-27 19:45	CDT	1.59	P
USGS	08211520	2023-03-27 20:00	CDT	1.59	P
USGS	08211520	2023-03-27 20:15	CDT	1.64	P
USGS	08211520	2023-03-27 20:30	CDT	1.59	P
USGS	08211520	2023-03-27 20:45	CDT	1.59	P
USGS	08211520	2023-03-27 21:00	CDT	1.59	P
USGS	08211520	2023-03-27 21:15	CDT	1.59	P
USGS	08211520	2023-03-27 21:30	CDT	1.59	P
USGS	08211520	2023-03-27 21:45	CDT	1.54	P
USGS	08211520	2023-03-27 22:00	CDT	1.59	P
USGS	08211520	2023-03-27 22:15	CDT	1.54	P
USGS	08211520	2023-03-27 22:30	CDT	1.59	P
USGS	08211520	2023-03-27 22:45	CDT	1.59	P
USGS	08211520	2023-03-27 23:00	CDT	1.59	P
USGS	08211520	2023-03-27 23:15	CDT	1.64	P
USGS	08211520	2023-03-27 23:30	CDT	1.59	P
USGS	08211520	2023-03-27 23:45	CDT	1.64	P
USGS	08211520	2023-03-28 00:00	CDT	1.54	P
USGS	08211520	2023-03-28 00:15	CDT	1.59	P
USGS	08211520	2023-03-28 00:30	CDT	1.59	P
USGS	08211520	2023-03-28 01:00	CDT	1.54	P
USGS	08211520	2023-03-28 01:15	CDT	1.54	P
USGS	08211520	2023-03-28 01:30	CDT	1.59	P
USGS	08211520	2023-03-28 01:45	CDT	1.50	P
USGS	08211520	2023-03-28 02:00	CDT	1.59	P
USGS	08211520	2023-03-28 02:15	CDT	1.59	P
USGS	08211520	2023-03-28 02:30	CDT	1.59	P
USGS	08211520	2023-03-28 02:45	CDT	1.59	P
USGS	08211520	2023-03-28 03:15	CDT	1.54	P
USGS	08211520	2023-03-28 03:30	CDT	1.54	P
USGS	08211520	2023-03-28 03:45	CDT	1.54	P
USGS	08211520	2023-03-28 04:00	CDT	1.50	P
USGS	08211520	2023-03-28 04:15	CDT	1.45	P
USGS	08211520	2023-03-28 04:30	CDT	1.54	P
USGS	08211520	2023-03-28 04:45	CDT	1.54	P
USGS	08211520	2023-03-28 05:00	CDT	1.50	P
USGS	08211520	2023-03-28 05:15	CDT	1.54	P
USGS	08211520	2023-03-28 05:30	CDT	1.54	P
USGS	08211520	2023-03-28 05:45	CDT	1.54	P
USGS	08211520	2023-03-28 06:00	CDT	1.54	P
USGS	08211520	2023-03-28 06:15	CDT	1.54	P
USGS	08211520	2023-03-28 06:30	CDT	1.59	P
USGS	08211520	2023-03-28 06:45	CDT	1.59	P
USGS	08211520	2023-03-28 07:00	CDT	1.50	P
USGS	08211520	2023-03-28 07:15	CDT	1.59	P
USGS	08211520	2023-03-28 07:30	CDT	1.45	P
USGS	08211520	2023-03-28 07:45	CDT	1.50	P
USGS	08211520	2023-03-28 08:00	CDT	1.50	P
USGS	08211520	2023-03-28 08:15	CDT	1.54	P
USGS	08211520	2023-03-28 08:30	CDT	1.50	P
USGS	08211520	2023-03-28 08:45	CDT	1.59	P
USGS	08211520	2023-03-28 09:00	CDT	1.54	P
USGS	08211520	2023-03-28 09:15	CDT	1.50	P
USGS	08211520	2023-03-28 09:30	CDT	1.54	P
USGS	08211520	2023-03-28 09:45	CDT	1.59	P
USGS	08211520	2023-03-28 10:00	CDT	1.54	P
USGS	08211520	2023-03-28 10:15	CDT	1.54	P
USGS	08211520	2023-03-28 10:30	CDT	1.54	P
USGS	08211520	2023-03-28 10:45	CDT	1.50	P
USGS	08211520	2023-03-28 11:00	CDT	1.50	P
USGS	08211520	2023-03-28 11:15	CDT	1.54	P
USGS	08211520	2023-03-28 11:30	CDT	1.54	P
USGS	08211520	2023-03-28 11:45	CDT	1.54	P
USGS	08211520	2023-03-28 12:00	CDT	1.54	P
USGS	08211520	2023-03-28 12:15	CDT	1.54	P
USGS	08211520	2023-03-28 12:30	CDT	1.59	P
USGS	08211520	2023-03-28 12:45	CDT	1.54	P
USGS	08211520	2023-03-28 13:00	CDT	1.45	P
USGS	08211520	2023-03-28 13:15	CDT	1.54	P
USGS	08211520	2023-03-28 13:30	CDT	1.45	P
USGS	08211520	2023-03-28 13:45	CDT	1.54	P
USGS	08211520	2023-03-28 14:00	CDT	1.54	P
USGS	08211520	2023-03-28 14:15	CDT	1.54	P
USGS	08211520	2023-03-28 14:30	CDT	1.54	P
USGS	08211520	2023-03-28 14:45	CDT	1.50	P
USGS	08211520	2023-03-28 15:00	CDT	1.54	P
USGS	08211520	2023-03-28 15:15	CDT	1.59	P
USGS	08211520	2023-03-28 15:30	CDT	1.50	P
USGS	08211520	2023-03-28 15:45	CDT	1.54	P
USGS	08211520	2023-03-28 16:00	CDT	1.54	P
USGS	08211520	2023-03-28 16:15	CDT	1.54	P
USGS	08211520	2023-03-28 16:30	CDT	1.54	P
USGS	08211520	2023-03-28 16:45	CDT	1.50	P
USGS	08211520	2023-03-28 17:00	CDT	1.50	P
USGS	08211520	2023-03-28 17:15	CDT	1.50	P
USGS	08211520	2023-03-28 17:30	CDT	1.50	P
USGS	08211520	2023-03-28 18:00	CDT	1.50	P
USGS	08211520	2023-03-28 18:15	CDT	1.50	P
USGS	08211520	2023-03-28 18:30	CDT	1.45	P
USGS	08211520	2023-03-28 18:45	CDT	1.50	P
USGS	08211520	2023-03-28 19:00	CDT	1.54	P
USGS	08211520	2023-03-28 19:15	CDT	1.50	P
USGS	08211520	2023-03-28 19:30	CDT	1.54	P
USGS	08211520	2023-03-28 19:45	CDT	1.50	P
USGS	08211520	2023-03-28 20:00	CDT	1.54	P
USGS	08211520	2023-03-28 20:15	CDT	1.45	P
USGS	08211520	2023-03-28 20:30	CDT	1.54	P
USGS	08211520	2023-03-28 20:45	CDT	1.50	P
USGS	08211520	2023-03-28 21:00	CDT	1.50	P
USGS	08211520	2023-03-28 21:15	CDT	1.40	P
